"receivedTime","magnitude"
"2016-04-09 14:26:37",617
"2016-04-09 14:26:37",629
"2016-04-09 14:26:37",642
"2016-04-09 14:26:37",658
"2016-04-09 14:26:37",675
"2016-04-09 14:26:37",692
"2016-04-09 14:26:37",699
"2016-04-09 14:26:37",692
"2016-04-09 14:26:37",686
"2016-04-09 14:26:37",685
"2016-04-09 14:26:37",680
"2016-04-09 14:26:37",675
"2016-04-09 14:26:37",667
"2016-04-09 14:26:37",654
"2016-04-09 14:26:37",647
"2016-04-09 14:26:37",643
"2016-04-09 14:26:37",637
"2016-04-09 14:26:37",659
"2016-04-09 14:26:37",659
"2016-04-09 14:26:37",654
"2016-04-09 14:26:37",650
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",648
"2016-04-09 14:26:37",650
"2016-04-09 14:26:37",653
"2016-04-09 14:26:37",649
"2016-04-09 14:26:37",643
"2016-04-09 14:26:37",640
"2016-04-09 14:26:37",642
"2016-04-09 14:26:37",644
"2016-04-09 14:26:37",640
"2016-04-09 14:26:37",631
"2016-04-09 14:26:37",627
"2016-04-09 14:26:37",637
"2016-04-09 14:26:37",645
"2016-04-09 14:26:37",647
"2016-04-09 14:26:37",648
"2016-04-09 14:26:37",646
"2016-04-09 14:26:37",645
"2016-04-09 14:26:37",646
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",652
"2016-04-09 14:26:37",654
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",644
"2016-04-09 14:26:37",644
"2016-04-09 14:26:37",647
"2016-04-09 14:26:37",642
"2016-04-09 14:26:37",638
"2016-04-09 14:26:37",641
"2016-04-09 14:26:37",644
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",657
"2016-04-09 14:26:37",665
"2016-04-09 14:26:37",672
"2016-04-09 14:26:37",679
"2016-04-09 14:26:37",682
"2016-04-09 14:26:37",689
"2016-04-09 14:26:37",695
"2016-04-09 14:26:37",693
"2016-04-09 14:26:37",691
"2016-04-09 14:26:37",693
"2016-04-09 14:26:37",685
"2016-04-09 14:26:37",680
"2016-04-09 14:26:37",683
"2016-04-09 14:26:37",681
"2016-04-09 14:26:37",662
"2016-04-09 14:26:37",666
"2016-04-09 14:26:37",672
"2016-04-09 14:26:37",674
"2016-04-09 14:26:37",674
"2016-04-09 14:26:37",669
"2016-04-09 14:26:37",657
"2016-04-09 14:26:37",650
"2016-04-09 14:26:37",650
"2016-04-09 14:26:37",650
"2016-04-09 14:26:37",651
"2016-04-09 14:26:37",655
"2016-04-09 14:26:37",656
"2016-04-09 14:26:37",661
"2016-04-09 14:26:37",670
"2016-04-09 14:26:37",676
"2016-04-09 14:26:37",679
"2016-04-09 14:26:37",674
"2016-04-09 14:26:37",656
"2016-04-09 14:26:37",640
"2016-04-09 14:26:37",633
"2016-04-09 14:26:37",630
"2016-04-09 14:26:38",625
"2016-04-09 14:26:38",615
"2016-04-09 14:26:38",611
"2016-04-09 14:26:38",617
"2016-04-09 14:26:38",621
"2016-04-09 14:26:38",624
"2016-04-09 14:26:38",632
"2016-04-09 14:26:38",640
"2016-04-09 14:26:38",645
"2016-04-09 14:26:38",650
"2016-04-09 14:26:38",662
"2016-04-09 14:26:38",679
"2016-04-09 14:26:38",695
"2016-04-09 14:26:38",697
"2016-04-09 14:26:38",691
"2016-04-09 14:26:38",687
"2016-04-09 14:26:38",690
"2016-04-09 14:26:38",689
"2016-04-09 14:26:38",680
"2016-04-09 14:26:38",671
"2016-04-09 14:26:38",660
"2016-04-09 14:26:38",642
"2016-04-09 14:26:38",635
"2016-04-09 14:26:38",634
"2016-04-09 14:26:38",627
"2016-04-09 14:26:38",622
"2016-04-09 14:26:38",621
"2016-04-09 14:26:38",615
"2016-04-09 14:26:38",651
"2016-04-09 14:26:38",647
"2016-04-09 14:26:38",638
"2016-04-09 14:26:38",633
"2016-04-09 14:26:38",635
"2016-04-09 14:26:38",639
"2016-04-09 14:26:38",646
"2016-04-09 14:26:38",651
"2016-04-09 14:26:38",648
"2016-04-09 14:26:38",652
"2016-04-09 14:26:38",661
"2016-04-09 14:26:38",667
"2016-04-09 14:26:38",673
"2016-04-09 14:26:38",679
"2016-04-09 14:26:38",677
"2016-04-09 14:26:38",671
"2016-04-09 14:26:38",669
"2016-04-09 14:26:38",667
"2016-04-09 14:26:38",664
"2016-04-09 14:26:38",662
"2016-04-09 14:26:38",654
"2016-04-09 14:26:38",642
"2016-04-09 14:26:38",636
"2016-04-09 14:26:38",637
"2016-04-09 14:26:38",635
"2016-04-09 14:26:38",628
"2016-04-09 14:26:38",623
"2016-04-09 14:26:38",620
"2016-04-09 14:26:38",624
"2016-04-09 14:26:38",633
"2016-04-09 14:26:38",641
"2016-04-09 14:26:38",642
"2016-04-09 14:26:38",645
"2016-04-09 14:26:38",651
"2016-04-09 14:26:38",661
"2016-04-09 14:26:38",674
"2016-04-09 14:26:38",683
"2016-04-09 14:26:38",682
"2016-04-09 14:26:38",678
"2016-04-09 14:26:38",673
"2016-04-09 14:26:38",669
"2016-04-09 14:26:38",668
"2016-04-09 14:26:38",659
"2016-04-09 14:26:38",643
"2016-04-09 14:26:38",631
"2016-04-09 14:26:38",622
"2016-04-09 14:26:38",617
"2016-04-09 14:26:38",618
"2016-04-09 14:26:38",618
"2016-04-09 14:26:38",619
"2016-04-09 14:26:38",657
"2016-04-09 14:26:38",658
"2016-04-09 14:26:38",652
"2016-04-09 14:26:38",647
"2016-04-09 14:26:38",645
"2016-04-09 14:26:38",640
"2016-04-09 14:26:38",635
"2016-04-09 14:26:38",631
"2016-04-09 14:26:38",624
"2016-04-09 14:26:38",622
"2016-04-09 14:26:38",624
"2016-04-09 14:26:38",617
"2016-04-09 14:26:38",614
"2016-04-09 14:26:38",620
"2016-04-09 14:26:38",624
"2016-04-09 14:26:38",629
"2016-04-09 14:26:38",640
"2016-04-09 14:26:38",650
"2016-04-09 14:26:38",662
"2016-04-09 14:26:38",677
"2016-04-09 14:26:38",684
"2016-04-09 14:26:38",690
"2016-04-09 14:26:39",701
"2016-04-09 14:26:39",703
"2016-04-09 14:26:39",696
"2016-04-09 14:26:39",693
"2016-04-09 14:26:39",686
"2016-04-09 14:26:39",675
"2016-04-09 14:26:39",672
"2016-04-09 14:26:39",662
"2016-04-09 14:26:39",640
"2016-04-09 14:26:39",633
"2016-04-09 14:26:39",632
"2016-04-09 14:26:39",623
"2016-04-09 14:26:39",624
"2016-04-09 14:26:39",633
"2016-04-09 14:26:39",634
"2016-04-09 14:26:39",639
"2016-04-09 14:26:39",646
"2016-04-09 14:26:39",650
"2016-04-09 14:26:39",657
"2016-04-09 14:26:39",670
"2016-04-09 14:26:39",674
"2016-04-09 14:26:39",673
"2016-04-09 14:26:39",673
"2016-04-09 14:26:39",670
"2016-04-09 14:26:39",667
"2016-04-09 14:26:39",666
"2016-04-09 14:26:39",660
"2016-04-09 14:26:39",655
"2016-04-09 14:26:39",675
"2016-04-09 14:26:39",671
"2016-04-09 14:26:39",665
"2016-04-09 14:26:39",663
"2016-04-09 14:26:39",654
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",648
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",646
"2016-04-09 14:26:39",649
"2016-04-09 14:26:39",655
"2016-04-09 14:26:39",660
"2016-04-09 14:26:39",666
"2016-04-09 14:26:39",677
"2016-04-09 14:26:39",684
"2016-04-09 14:26:39",679
"2016-04-09 14:26:39",676
"2016-04-09 14:26:39",677
"2016-04-09 14:26:39",679
"2016-04-09 14:26:39",680
"2016-04-09 14:26:39",674
"2016-04-09 14:26:39",663
"2016-04-09 14:26:39",656
"2016-04-09 14:26:39",647
"2016-04-09 14:26:39",641
"2016-04-09 14:26:39",641
"2016-04-09 14:26:39",638
"2016-04-09 14:26:39",628
"2016-04-09 14:26:39",619
"2016-04-09 14:26:39",620
"2016-04-09 14:26:39",632
"2016-04-09 14:26:39",643
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",652
"2016-04-09 14:26:39",662
"2016-04-09 14:26:39",668
"2016-04-09 14:26:39",679
"2016-04-09 14:26:39",692
"2016-04-09 14:26:39",696
"2016-04-09 14:26:39",692
"2016-04-09 14:26:39",687
"2016-04-09 14:26:39",680
"2016-04-09 14:26:39",678
"2016-04-09 14:26:39",680
"2016-04-09 14:26:39",668
"2016-04-09 14:26:39",650
"2016-04-09 14:26:39",644
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",645
"2016-04-09 14:26:39",654
"2016-04-09 14:26:39",654
"2016-04-09 14:26:39",652
"2016-04-09 14:26:39",646
"2016-04-09 14:26:39",647
"2016-04-09 14:26:39",654
"2016-04-09 14:26:39",653
"2016-04-09 14:26:39",646
"2016-04-09 14:26:39",640
"2016-04-09 14:26:39",635
"2016-04-09 14:26:39",637
"2016-04-09 14:26:39",642
"2016-04-09 14:26:39",642
"2016-04-09 14:26:39",644
"2016-04-09 14:26:39",646
"2016-04-09 14:26:39",648
"2016-04-09 14:26:39",655
"2016-04-09 14:26:39",666
"2016-04-09 14:26:39",671
"2016-04-09 14:26:39",676
"2016-04-09 14:26:39",680
"2016-04-09 14:26:39",679
"2016-04-09 14:26:39",681
"2016-04-09 14:26:39",686
"2016-04-09 14:26:39",686
"2016-04-09 14:26:40",680
"2016-04-09 14:26:40",673
"2016-04-09 14:26:40",664
"2016-04-09 14:26:40",664
"2016-04-09 14:26:40",671
"2016-04-09 14:26:40",667
"2016-04-09 14:26:40",653
"2016-04-09 14:26:40",643
"2016-04-09 14:26:40",640
"2016-04-09 14:26:40",643
"2016-04-09 14:26:40",654
"2016-04-09 14:26:40",657
"2016-04-09 14:26:40",649
"2016-04-09 14:26:40",647
"2016-04-09 14:26:40",655
"2016-04-09 14:26:40",664
"2016-04-09 14:26:40",670
"2016-04-09 14:26:40",674
"2016-04-09 14:26:40",671
"2016-04-09 14:26:40",666
"2016-04-09 14:26:40",664
"2016-04-09 14:26:40",663
"2016-04-09 14:26:40",663
"2016-04-09 14:26:40",663
"2016-04-09 14:26:40",658
"2016-04-09 14:26:40",626
"2016-04-09 14:26:40",624
"2016-04-09 14:26:40",628
"2016-04-09 14:26:40",631
"2016-04-09 14:26:40",631
"2016-04-09 14:26:40",633
"2016-04-09 14:26:40",635
"2016-04-09 14:26:40",638
"2016-04-09 14:26:40",640
"2016-04-09 14:26:40",636
"2016-04-09 14:26:40",637
"2016-04-09 14:26:40",642
"2016-04-09 14:26:40",647
"2016-04-09 14:26:40",653
"2016-04-09 14:26:40",659
"2016-04-09 14:26:40",661
"2016-04-09 14:26:40",667
"2016-04-09 14:26:40",675
"2016-04-09 14:26:40",675
"2016-04-09 14:26:40",674
"2016-04-09 14:26:40",680
"2016-04-09 14:26:40",683
"2016-04-09 14:26:40",680
"2016-04-09 14:26:40",682
"2016-04-09 14:26:40",675
"2016-04-09 14:26:40",674
"2016-04-09 14:26:40",668
"2016-04-09 14:26:40",655
"2016-04-09 14:26:40",650
"2016-04-09 14:26:40",648
"2016-04-09 14:26:40",644
"2016-04-09 14:26:40",642
"2016-04-09 14:26:40",639
"2016-04-09 14:26:40",640
"2016-04-09 14:26:40",644
"2016-04-09 14:26:40",646
"2016-04-09 14:26:40",649
"2016-04-09 14:26:40",650
"2016-04-09 14:26:40",649
"2016-04-09 14:26:40",650
"2016-04-09 14:26:40",653
"2016-04-09 14:26:40",659
"2016-04-09 14:26:40",671
"2016-04-09 14:26:40",679
"2016-04-09 14:26:40",684
"2016-04-09 14:26:40",695
"2016-04-09 14:26:40",699
"2016-04-09 14:26:40",699
"2016-04-09 14:26:40",699
"2016-04-09 14:26:40",681
"2016-04-09 14:26:40",677
"2016-04-09 14:26:40",663
"2016-04-09 14:26:40",653
"2016-04-09 14:26:40",653
"2016-04-09 14:26:40",641
"2016-04-09 14:26:40",634
"2016-04-09 14:26:40",641
"2016-04-09 14:26:40",645
"2016-04-09 14:26:40",643
"2016-04-09 14:26:40",649
"2016-04-09 14:26:40",651
"2016-04-09 14:26:40",652
"2016-04-09 14:26:40",658
"2016-04-09 14:26:40",661
"2016-04-09 14:26:40",658
"2016-04-09 14:26:40",659
"2016-04-09 14:26:40",665
"2016-04-09 14:26:40",662
"2016-04-09 14:26:40",662
"2016-04-09 14:26:40",671
"2016-04-09 14:26:40",673
"2016-04-09 14:26:40",664
"2016-04-09 14:26:40",657
"2016-04-09 14:26:40",656
"2016-04-09 14:26:40",655
"2016-04-09 14:26:40",653
"2016-04-09 14:26:41",652
"2016-04-09 14:26:41",649
"2016-04-09 14:26:41",650
"2016-04-09 14:26:41",653
"2016-04-09 14:26:41",655
"2016-04-09 14:26:41",659
"2016-04-09 14:26:41",661
"2016-04-09 14:26:41",651
"2016-04-09 14:26:41",639
"2016-04-09 14:26:41",637
"2016-04-09 14:26:41",637
"2016-04-09 14:26:41",633
"2016-04-09 14:26:41",625
"2016-04-09 14:26:41",617
"2016-04-09 14:26:41",616
"2016-04-09 14:26:41",625
"2016-04-09 14:26:41",629
"2016-04-09 14:26:41",629
"2016-04-09 14:26:41",632
"2016-04-09 14:26:41",633
"2016-04-09 14:26:41",637
"2016-04-09 14:26:41",650
"2016-04-09 14:26:41",655
"2016-04-09 14:26:41",688
"2016-04-09 14:26:41",681
"2016-04-09 14:26:41",668
"2016-04-09 14:26:41",656
"2016-04-09 14:26:41",645
"2016-04-09 14:26:41",636
"2016-04-09 14:26:41",635
"2016-04-09 14:26:41",633
"2016-04-09 14:26:41",628
"2016-04-09 14:26:41",630
"2016-04-09 14:26:41",629
"2016-04-09 14:26:41",634
"2016-04-09 14:26:41",647
"2016-04-09 14:26:41",655
"2016-04-09 14:26:41",658
"2016-04-09 14:26:41",664
"2016-04-09 14:26:41",665
"2016-04-09 14:26:41",667
"2016-04-09 14:26:41",679
"2016-04-09 14:26:41",676
"2016-04-09 14:26:41",668
"2016-04-09 14:26:41",670
"2016-04-09 14:26:41",669
"2016-04-09 14:26:41",666
"2016-04-09 14:26:41",672
"2016-04-09 14:26:41",675
"2016-04-09 14:26:41",669
"2016-04-09 14:26:41",667
"2016-04-09 14:26:41",662
"2016-04-09 14:26:41",659
"2016-04-09 14:26:41",661
"2016-04-09 14:26:41",658
"2016-04-09 14:26:41",642
"2016-04-09 14:26:41",631
"2016-04-09 14:26:41",631
"2016-04-09 14:26:41",636
"2016-04-09 14:26:41",640
"2016-04-09 14:26:41",638
"2016-04-09 14:26:41",637
"2016-04-09 14:26:41",644
"2016-04-09 14:26:41",655
"2016-04-09 14:26:41",658
"2016-04-09 14:26:41",659
"2016-04-09 14:26:41",665
"2016-04-09 14:26:41",667
"2016-04-09 14:26:41",662
"2016-04-09 14:26:41",658
"2016-04-09 14:26:41",658
"2016-04-09 14:26:41",654
"2016-04-09 14:26:41",646
"2016-04-09 14:26:41",636
"2016-04-09 14:26:41",636
"2016-04-09 14:26:41",633
"2016-04-09 14:26:41",630
"2016-04-09 14:26:41",624
"2016-04-09 14:26:41",621
"2016-04-09 14:26:41",619
"2016-04-09 14:26:41",620
"2016-04-09 14:26:41",619
"2016-04-09 14:26:41",618
"2016-04-09 14:26:41",615
"2016-04-09 14:26:41",619
"2016-04-09 14:26:41",634
"2016-04-09 14:26:41",646
"2016-04-09 14:26:41",648
"2016-04-09 14:26:41",651
"2016-04-09 14:26:41",654
"2016-04-09 14:26:41",653
"2016-04-09 14:26:41",651
"2016-04-09 14:26:41",646
"2016-04-09 14:26:41",639
"2016-04-09 14:26:41",635
"2016-04-09 14:26:41",632
"2016-04-09 14:26:41",627
"2016-04-09 14:26:41",628
"2016-04-09 14:26:41",635
"2016-04-09 14:26:41",638
"2016-04-09 14:26:41",634
"2016-04-09 14:26:41",634
"2016-04-09 14:26:41",638
"2016-04-09 14:26:41",643
"2016-04-09 14:26:42",647
"2016-04-09 14:26:42",650
"2016-04-09 14:26:42",655
"2016-04-09 14:26:42",660
"2016-04-09 14:26:42",667
"2016-04-09 14:26:42",679
"2016-04-09 14:26:42",690
"2016-04-09 14:26:42",695
"2016-04-09 14:26:42",699
"2016-04-09 14:26:42",696
"2016-04-09 14:26:42",688
"2016-04-09 14:26:42",686
"2016-04-09 14:26:42",687
"2016-04-09 14:26:42",676
"2016-04-09 14:26:42",660
"2016-04-09 14:26:42",652
"2016-04-09 14:26:42",645
"2016-04-09 14:26:42",644
"2016-04-09 14:26:42",645
"2016-04-09 14:26:42",637
"2016-04-09 14:26:42",636
"2016-04-09 14:26:42",632
"2016-04-09 14:26:42",641
"2016-04-09 14:26:42",649
"2016-04-09 14:26:42",658
"2016-04-09 14:26:42",676
"2016-04-09 14:26:42",683
"2016-04-09 14:26:42",680
"2016-04-09 14:26:42",683
"2016-04-09 14:26:42",684
"2016-04-09 14:26:42",681
"2016-04-09 14:26:42",678
"2016-04-09 14:26:42",666
"2016-04-09 14:26:42",654
"2016-04-09 14:26:42",649
"2016-04-09 14:26:42",643
"2016-04-09 14:26:42",635
"2016-04-09 14:26:42",632
"2016-04-09 14:26:42",630
"2016-04-09 14:26:42",630
"2016-04-09 14:26:42",636
"2016-04-09 14:26:42",637
"2016-04-09 14:26:42",637
"2016-04-09 14:26:42",640
"2016-04-09 14:26:42",640
"2016-04-09 14:26:42",643
"2016-04-09 14:26:42",652
"2016-04-09 14:26:42",655
"2016-04-09 14:26:42",653
"2016-04-09 14:26:42",656
"2016-04-09 14:26:42",659
"2016-04-09 14:26:42",659
"2016-04-09 14:26:42",665
"2016-04-09 14:26:42",667
"2016-04-09 14:26:42",660
"2016-04-09 14:26:42",656
"2016-04-09 14:26:42",647
"2016-04-09 14:26:42",633
"2016-04-09 14:26:42",628
"2016-04-09 14:26:42",621
"2016-04-09 14:26:42",609
"2016-04-09 14:26:42",609
"2016-04-09 14:26:42",614
"2016-04-09 14:26:42",620
"2016-04-09 14:26:42",626
"2016-04-09 14:26:42",631
"2016-04-09 14:26:42",638
"2016-04-09 14:26:42",650
"2016-04-09 14:26:42",655
"2016-04-09 14:26:42",640
"2016-04-09 14:26:42",653
"2016-04-09 14:26:42",663
"2016-04-09 14:26:42",675
"2016-04-09 14:26:42",686
"2016-04-09 14:26:42",697
"2016-04-09 14:26:42",712
"2016-04-09 14:26:42",719
"2016-04-09 14:26:42",715
"2016-04-09 14:26:42",712
"2016-04-09 14:26:42",702
"2016-04-09 14:26:42",685
"2016-04-09 14:26:42",677
"2016-04-09 14:26:42",671
"2016-04-09 14:26:42",660
"2016-04-09 14:26:42",647
"2016-04-09 14:26:42",640
"2016-04-09 14:26:42",637
"2016-04-09 14:26:42",640
"2016-04-09 14:26:42",643
"2016-04-09 14:26:42",643
"2016-04-09 14:26:42",641
"2016-04-09 14:26:42",638
"2016-04-09 14:26:42",636
"2016-04-09 14:26:42",641
"2016-04-09 14:26:42",649
"2016-04-09 14:26:43",648
"2016-04-09 14:26:43",646
"2016-04-09 14:26:43",647
"2016-04-09 14:26:43",650
"2016-04-09 14:26:43",656
"2016-04-09 14:26:43",662
"2016-04-09 14:26:43",660
"2016-04-09 14:26:43",654
"2016-04-09 14:26:43",655
"2016-04-09 14:26:43",653
"2016-04-09 14:26:43",654
"2016-04-09 14:26:43",658
"2016-04-09 14:26:43",656
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",646
"2016-04-09 14:26:43",650
"2016-04-09 14:26:43",651
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",642
"2016-04-09 14:26:43",635
"2016-04-09 14:26:43",634
"2016-04-09 14:26:43",638
"2016-04-09 14:26:43",635
"2016-04-09 14:26:43",630
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",650
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",645
"2016-04-09 14:26:43",643
"2016-04-09 14:26:43",639
"2016-04-09 14:26:43",640
"2016-04-09 14:26:43",645
"2016-04-09 14:26:43",644
"2016-04-09 14:26:43",643
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",660
"2016-04-09 14:26:43",670
"2016-04-09 14:26:43",676
"2016-04-09 14:26:43",679
"2016-04-09 14:26:43",682
"2016-04-09 14:26:43",680
"2016-04-09 14:26:43",669
"2016-04-09 14:26:43",659
"2016-04-09 14:26:43",651
"2016-04-09 14:26:43",637
"2016-04-09 14:26:43",623
"2016-04-09 14:26:43",614
"2016-04-09 14:26:43",614
"2016-04-09 14:26:43",622
"2016-04-09 14:26:43",626
"2016-04-09 14:26:43",627
"2016-04-09 14:26:43",632
"2016-04-09 14:26:43",639
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",661
"2016-04-09 14:26:43",668
"2016-04-09 14:26:43",671
"2016-04-09 14:26:43",679
"2016-04-09 14:26:43",682
"2016-04-09 14:26:43",682
"2016-04-09 14:26:43",688
"2016-04-09 14:26:43",693
"2016-04-09 14:26:43",687
"2016-04-09 14:26:43",675
"2016-04-09 14:26:43",662
"2016-04-09 14:26:43",653
"2016-04-09 14:26:43",652
"2016-04-09 14:26:43",645
"2016-04-09 14:26:43",630
"2016-04-09 14:26:43",621
"2016-04-09 14:26:43",620
"2016-04-09 14:26:43",618
"2016-04-09 14:26:43",623
"2016-04-09 14:26:43",635
"2016-04-09 14:26:43",657
"2016-04-09 14:26:43",657
"2016-04-09 14:26:43",649
"2016-04-09 14:26:43",644
"2016-04-09 14:26:43",646
"2016-04-09 14:26:43",648
"2016-04-09 14:26:43",651
"2016-04-09 14:26:43",658
"2016-04-09 14:26:43",658
"2016-04-09 14:26:43",662
"2016-04-09 14:26:43",667
"2016-04-09 14:26:43",660
"2016-04-09 14:26:43",655
"2016-04-09 14:26:43",655
"2016-04-09 14:26:43",646
"2016-04-09 14:26:43",634
"2016-04-09 14:26:43",631
"2016-04-09 14:26:43",633
"2016-04-09 14:26:43",639
"2016-04-09 14:26:43",636
"2016-04-09 14:26:43",631
"2016-04-09 14:26:43",637
"2016-04-09 14:26:44",649
"2016-04-09 14:26:44",659
"2016-04-09 14:26:44",668
"2016-04-09 14:26:44",675
"2016-04-09 14:26:44",684
"2016-04-09 14:26:44",693
"2016-04-09 14:26:44",691
"2016-04-09 14:26:44",683
"2016-04-09 14:26:44",687
"2016-04-09 14:26:44",689
"2016-04-09 14:26:44",677
"2016-04-09 14:26:44",661
"2016-04-09 14:26:44",658
"2016-04-09 14:26:44",663
"2016-04-09 14:26:44",661
"2016-04-09 14:26:44",651
"2016-04-09 14:26:44",640
"2016-04-09 14:26:44",636
"2016-04-09 14:26:44",634
"2016-04-09 14:26:44",628
"2016-04-09 14:26:44",623
"2016-04-09 14:26:44",629
"2016-04-09 14:26:44",634
"2016-04-09 14:26:44",634
"2016-04-09 14:26:44",634
"2016-04-09 14:26:44",642
"2016-04-09 14:26:44",652
"2016-04-09 14:26:44",650
"2016-04-09 14:26:44",671
"2016-04-09 14:26:44",670
"2016-04-09 14:26:44",671
"2016-04-09 14:26:44",663
"2016-04-09 14:26:44",652
"2016-04-09 14:26:44",648
"2016-04-09 14:26:44",641
"2016-04-09 14:26:44",635
"2016-04-09 14:26:44",635
"2016-04-09 14:26:44",634
"2016-04-09 14:26:44",630
"2016-04-09 14:26:44",632
"2016-04-09 14:26:44",638
"2016-04-09 14:26:44",649
"2016-04-09 14:26:44",664
"2016-04-09 14:26:44",672
"2016-04-09 14:26:44",681
"2016-04-09 14:26:44",695
"2016-04-09 14:26:44",701
"2016-04-09 14:26:44",700
"2016-04-09 14:26:44",701
"2016-04-09 14:26:44",695
"2016-04-09 14:26:44",683
"2016-04-09 14:26:44",671
"2016-04-09 14:26:44",665
"2016-04-09 14:26:44",665
"2016-04-09 14:26:44",655
"2016-04-09 14:26:44",635
"2016-04-09 14:26:44",626
"2016-04-09 14:26:44",621
"2016-04-09 14:26:44",618
"2016-04-09 14:26:44",619
"2016-04-09 14:26:44",616
"2016-04-09 14:26:44",608
"2016-04-09 14:26:44",612
"2016-04-09 14:26:44",618
"2016-04-09 14:26:44",618
"2016-04-09 14:26:44",632
"2016-04-09 14:26:44",651
"2016-04-09 14:26:44",657
"2016-04-09 14:26:44",659
"2016-04-09 14:26:44",669
"2016-04-09 14:26:44",677
"2016-04-09 14:26:44",684
"2016-04-09 14:26:44",689
"2016-04-09 14:26:44",687
"2016-04-09 14:26:44",683
"2016-04-09 14:26:44",680
"2016-04-09 14:26:44",670
"2016-04-09 14:26:44",663
"2016-04-09 14:26:44",603
"2016-04-09 14:26:44",600
"2016-04-09 14:26:44",601
"2016-04-09 14:26:44",605
"2016-04-09 14:26:44",621
"2016-04-09 14:26:44",639
"2016-04-09 14:26:44",653
"2016-04-09 14:26:44",672
"2016-04-09 14:26:44",690
"2016-04-09 14:26:44",697
"2016-04-09 14:26:44",708
"2016-04-09 14:26:44",719
"2016-04-09 14:26:44",721
"2016-04-09 14:26:44",715
"2016-04-09 14:26:44",699
"2016-04-09 14:26:44",684
"2016-04-09 14:26:44",678
"2016-04-09 14:26:45",672
"2016-04-09 14:26:45",656
"2016-04-09 14:26:45",640
"2016-04-09 14:26:45",624
"2016-04-09 14:26:45",615
"2016-04-09 14:26:45",610
"2016-04-09 14:26:45",599
"2016-04-09 14:26:45",592
"2016-04-09 14:26:45",596
"2016-04-09 14:26:45",599
"2016-04-09 14:26:45",603
"2016-04-09 14:26:45",621
"2016-04-09 14:26:45",641
"2016-04-09 14:26:45",658
"2016-04-09 14:26:45",671
"2016-04-09 14:26:45",673
"2016-04-09 14:26:45",671
"2016-04-09 14:26:45",678
"2016-04-09 14:26:45",679
"2016-04-09 14:26:45",667
"2016-04-09 14:26:45",660
"2016-04-09 14:26:45",654
"2016-04-09 14:26:45",645
"2016-04-09 14:26:45",646
"2016-04-09 14:26:45",646
"2016-04-09 14:26:45",643
"2016-04-09 14:26:45",642
"2016-04-09 14:26:45",643
"2016-04-09 14:26:45",642
"2016-04-09 14:26:45",648
"2016-04-09 14:26:45",651
"2016-04-09 14:26:45",626
"2016-04-09 14:26:45",643
"2016-04-09 14:26:45",651
"2016-04-09 14:26:45",647
"2016-04-09 14:26:45",655
"2016-04-09 14:26:45",666
"2016-04-09 14:26:45",678
"2016-04-09 14:26:45",689
"2016-04-09 14:26:45",691
"2016-04-09 14:26:45",692
"2016-04-09 14:26:45",695
"2016-04-09 14:26:45",684
"2016-04-09 14:26:45",675
"2016-04-09 14:26:45",671
"2016-04-09 14:26:45",662
"2016-04-09 14:26:45",648
"2016-04-09 14:26:45",640
"2016-04-09 14:26:45",632
"2016-04-09 14:26:45",628
"2016-04-09 14:26:45",631
"2016-04-09 14:26:45",630
"2016-04-09 14:26:45",627
"2016-04-09 14:26:45",632
"2016-04-09 14:26:45",635
"2016-04-09 14:26:45",644
"2016-04-09 14:26:45",659
"2016-04-09 14:26:45",668
"2016-04-09 14:26:45",671
"2016-04-09 14:26:45",679
"2016-04-09 14:26:45",689
"2016-04-09 14:26:45",697
"2016-04-09 14:26:45",704
"2016-04-09 14:26:45",702
"2016-04-09 14:26:45",696
"2016-04-09 14:26:45",690
"2016-04-09 14:26:45",659
"2016-04-09 14:26:45",648
"2016-04-09 14:26:45",631
"2016-04-09 14:26:45",606
"2016-04-09 14:26:45",593
"2016-04-09 14:26:45",593
"2016-04-09 14:26:45",591
"2016-04-09 14:26:45",592
"2016-04-09 14:26:45",598
"2016-04-09 14:26:45",611
"2016-04-09 14:26:45",630
"2016-04-09 14:26:45",645
"2016-04-09 14:26:45",654
"2016-04-09 14:26:45",668
"2016-04-09 14:26:45",677
"2016-04-09 14:26:45",677
"2016-04-09 14:26:45",645
"2016-04-09 14:26:45",630
"2016-04-09 14:26:45",620
"2016-04-09 14:26:45",616
"2016-04-09 14:26:45",618
"2016-04-09 14:26:45",618
"2016-04-09 14:26:45",621
"2016-04-09 14:26:45",626
"2016-04-09 14:26:45",628
