,id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,accelerationAvg,accelerationDev,classifier
351,13976,32.69,0.02,0,0,2016-04-09 15:52:09,649.8863636364,0.8585375803,1
352,13977,32.63,0.02,0,0,2016-04-09 15:52:09,651.4090909091,0.717260629,1
353,13978,32.69,0.02,0,0,2016-04-09 15:52:09,650.4888888889,1.0877545112,1
354,13979,32.69,0.02,0,0,2016-04-09 15:52:10,649.2962962963,0.531581485,1
355,13980,32.67,0.02,0,0,2016-04-09 15:52:10,649.5185185185,0.7388865683,1
356,13981,32.67,0.02,0,0,2016-04-09 15:52:10,650.037037037,0.4287347001,1
357,13982,32.67,0.02,0,0,2016-04-09 15:52:10,650.2592592593,0.7499428419,1
358,13983,32.69,0.02,0,0,2016-04-09 15:52:10,650.5384615385,1.6226940854,1
359,13984,32.67,0.02,0,0,2016-04-09 15:52:11,651.0263157895,1.2244621183,1
360,13985,32.69,0.02,0,0,2016-04-09 15:52:11,650.1578947368,0.6293821444,1
361,13986,32.67,0.02,0,0,2016-04-09 15:52:11,650.4210526316,1.3105157472,1
362,13987,32.69,0.02,0,0,2016-04-09 15:52:11,650.25,1.1346805718,1
363,13988,32.75,0.02,0,0,2016-04-09 15:52:12,650.1666666667,0.4409585518,1
364,13989,32.75,0.02,0,0,2016-04-09 15:52:12,649.8888888889,0.6136311676,1
365,13990,32.75,0.02,0,0,2016-04-09 15:52:12,650.1666666667,0.5527707984,1
366,13991,32.72,0.02,0,0,2016-04-09 15:52:12,650.0833333333,0.5464532104,1
367,13992,32.75,0.02,0,0,2016-04-09 15:52:13,650.3684210526,0.624965373,1
368,13993,32.74,0.02,0,0,2016-04-09 15:52:13,650,0.7254762501,1
369,13994,32.75,0.02,0,0,2016-04-09 15:52:13,650.0263157895,0.6277294969,1
370,13995,32.75,0.02,0,0,2016-04-09 15:52:13,650.7,1.630950643,1
371,13996,32.71,0.02,0,0,2016-04-09 15:52:14,650.275862069,0.9430892642,1
372,13997,32.71,0.02,0,0,2016-04-09 15:52:14,650.1379310345,0.7756704744,1
373,13998,32.71,0.02,0,0,2016-04-09 15:52:14,649.7931034483,0.4827586207,1
374,13999,32.71,0.02,0,0,2016-04-09 15:52:14,651.2413793103,1.7151489814,1
375,14000,32.71,0.02,0,0,2016-04-09 15:52:14,650.9677419355,1.0312495073,1
376,14001,32.71,0.02,0,0,2016-04-09 15:52:15,650.5882352941,0.9112901991,1
377,14002,32.71,0.02,0,0,2016-04-09 15:52:15,649.3529411765,0.5882352941,1
378,14003,32.71,0.02,0,0,2016-04-09 15:52:15,649.5294117647,0.848365006,1
379,14004,32.75,0.02,0,0,2016-04-09 15:52:15,650.1176470588,0.962982679,1
380,14005,32.69,0.99,0,0,2016-04-09 15:52:15,651.1176470588,0.4705882353,1
381,14006,32.69,0.85,0,0,2016-04-09 15:52:15,647.4705882353,9.9120701646,1
382,14007,32.71,0.9,0,0,2016-04-09 15:52:16,660.6923076923,17.4879502048,1
383,14008,32.75,1,0,0,2016-04-09 15:52:16,652.9230769231,17.2958934142,1
384,14009,32.71,1.31,0,30,2016-04-09 15:52:16,645.1153846154,27.5001075845,1
385,14010,32.71,1.42,0,30,2016-04-09 15:52:16,638.4230769231,21.6815644428,1
386,14011,32.71,1.25,0,30,2016-04-09 15:52:16,657.28,24.9535889202,1
387,14012,32.75,1.06,0,30,2016-04-09 15:52:17,652.6752136752,22.4152073912,1
388,14013,32.77,0.94,0,1041,2016-04-09 15:52:18,652.4583333333,28.3871731108,1
389,14014,32.77,0.88,0,1041,2016-04-09 15:52:18,635.75,19.0531056086,1
390,14015,32.75,0.9,0,1041,2016-04-09 15:52:18,646.375,16.7799793901,1
391,14016,32.75,0.92,0,1041,2016-04-09 15:52:18,657.0384615385,21.8376540886,1
392,14017,32.75,0.9,0,1821,2016-04-09 15:52:19,651.6060606061,12.5961499504,1
393,14018,32.75,0.92,0,1821,2016-04-09 15:52:19,639.7878787879,15.8530325476,1
394,14019,32.75,0.88,0,1821,2016-04-09 15:52:19,655.7352941176,20.1206783062,1
395,14020,32.75,0.91,0,1821,2016-04-09 15:52:20,669.6,10.3460137251,1
396,14021,32.75,0.84,0,1821,2016-04-09 15:52:20,638.8,10.8762738718,1
397,14022,32.71,0.86,0,2622,2016-04-09 15:52:20,651.8,13.0547564767,1
398,14023,32.75,0.86,0,2622,2016-04-09 15:52:20,662.4666666667,15.1607680837,1
399,14024,32.72,0.87,0,2622,2016-04-09 15:52:20,639.4666666667,16.6367731914,1
400,14025,32.77,0.85,0,2622,2016-04-09 15:52:20,640.4615384615,9.451213879,1
401,14026,32.77,0.84,0,3417,2016-04-09 15:52:21,653.7288135593,19.408918541,1
402,14027,32.77,0.86,0,3417,2016-04-09 15:52:22,656.3548387097,16.8341978877,1
403,14028,32.77,0.87,0,3963,2016-04-09 15:52:22,649.4838709677,17.9297391589,1
404,14029,32.77,0.85,0,3963,2016-04-09 15:52:22,651.59375,14.834207459,1
405,14030,32.77,0.82,0,4182,2016-04-09 15:52:24,646.5588235294,22.2620637177,1
406,14031,32.77,0.83,0,4182,2016-04-09 15:52:24,650.4411764706,19.6007070348,1
407,14032,32.77,0.9,0,4182,2016-04-09 15:52:24,660.6176470588,19.8183140286,1
408,14033,32.77,0.83,0,4182,2016-04-09 15:52:24,654.4444444444,19.0152635247,1
409,14034,32.8,0.88,0,4161,2016-04-09 15:52:26,650.8819875776,18.9108332297,1
410,14035,32.81,0.84,0,4074,2016-04-09 15:52:27,658.1282051282,16.8844937013,1
411,14036,32.81,0.85,0,4074,2016-04-09 15:52:27,647.5316455696,17.0574868992,1
412,14037,32.83,0.85,0,4032,2016-04-09 15:52:29,649.3333333333,25.706678769,1
413,14038,32.83,0.83,0,4032,2016-04-09 15:52:29,653.6944444444,17.2446762227,1
414,14039,32.83,0.85,0,4032,2016-04-09 15:52:29,650.2222222222,22.024116972,1
415,14040,32.83,0.86,0,4032,2016-04-09 15:52:29,659.4722222222,18.1620576892,1
416,14041,32.83,0.86,0,4032,2016-04-09 15:52:30,643.5454545455,15.7501147838,1
417,14042,32.83,0.81,0,4026,2016-04-09 15:52:30,660.5454545455,21.592775039,1
418,14043,32.85,0.83,0,4026,2016-04-09 15:52:30,669.8636363636,23.4060898341,1
419,14044,32.84,0.82,0,4026,2016-04-09 15:52:30,662.0909090909,18.9446780507,1
420,14045,32.85,0.82,0,4026,2016-04-09 15:52:30,644.5454545455,11.8426320505,1
421,14046,32.83,0.83,0,4026,2016-04-09 15:52:30,647.9565217391,20.59438138,1
422,14047,32.83,0.84,0,3996,2016-04-09 15:52:31,651.4358974359,17.3305641848,1
423,14048,32.83,0.02,0,3996,2016-04-09 15:52:31,653.1282051282,14.6018605895,1
424,14049,32.83,0.02,0,3996,2016-04-09 15:52:32,648.7254901961,17.2582216058,1
425,14050,32.85,0.02,0,3741,2016-04-09 15:52:32,651.8431372549,12.7099969131,1
426,14051,32.85,0.02,0,3741,2016-04-09 15:52:32,654.1923076923,18.4234783961,1
427,14052,32.85,0.02,0,3189,2016-04-09 15:52:33,664.9189189189,18.3720974959,1
428,14053,32.85,0.02,0,3189,2016-04-09 15:52:33,654.1081081081,11.4650674702,1
429,14054,32.85,0.02,0,3189,2016-04-09 15:52:33,659.1081081081,6.6567737652,1
430,14055,32.85,0.02,0,2511,2016-04-09 15:52:34,651.2941176471,5.6648005612,1
431,14056,32.85,0.02,0,2511,2016-04-09 15:52:34,651.0588235294,1.1616716269,1
432,14057,32.85,0.02,0,2511,2016-04-09 15:52:34,651.5882352941,1.4166581857,1
433,14058,32.85,0.02,0,2511,2016-04-09 15:52:34,649.2941176471,1.8073284113,1
434,14059,32.85,1.11,0,111,2016-04-09 15:53:17,652.56,8.2028287804,1
435,14060,32.85,1.18,0,111,2016-04-09 15:53:17,636.52,6.8825576641,1
436,14061,32.85,1.08,0,111,2016-04-09 15:53:17,664.48,8.9983109526,1
437,14062,32.85,1.11,0,111,2016-04-09 15:53:17,653.3333333333,10.7651701746,1
438,14063,32.89,0.87,0,519,2016-04-09 15:53:18,652.3238095238,15.8730050794,1
439,14064,32.85,0.76,0,1185,2016-04-09 15:53:19,651.8823529412,15.8072297418,1
440,14065,32.85,0.78,0,1185,2016-04-09 15:53:19,653.2058823529,14.5375364281,1
441,14066,32.85,0.77,0,1185,2016-04-09 15:53:19,661,20.459429007,1
442,14067,32.85,0.8,0,1185,2016-04-09 15:53:19,652.0588235294,20.7335209922,1
443,14068,32.85,0.76,0,1185,2016-04-09 15:53:20,652.0625,22.7636463193,1
444,14069,32.85,0.76,0,1908,2016-04-09 15:53:20,649.125,14.1312670463,1
445,14070,32.89,0.82,0,1908,2016-04-09 15:53:20,650.2127659574,17.4806107423,1
446,14071,32.89,0.77,0,2658,2016-04-09 15:53:21,652.2794117647,15.0965964106,1
447,14072,32.85,0.8,0,2658,2016-04-09 15:53:21,670.6268656716,30.1220580757,1
448,14073,32.89,0.76,0,3282,2016-04-09 15:53:22,661.7,20.7800384985,1
449,14074,32.85,0.75,0,3282,2016-04-09 15:53:22,653.25,22.7329606519,1
450,14075,32.85,0.75,0,3282,2016-04-09 15:53:22,644.3,18.0335797888,1
451,14076,32.89,0.74,0,3282,2016-04-09 15:53:22,660.2,23.8340093144,1
452,14077,32.89,0.74,0,3282,2016-04-09 15:53:22,635.05,50.2528357409,1
453,14078,32.89,0.75,0,3282,2016-04-09 15:53:22,648.4285714286,22.7524387569,1
454,14079,32.89,0.8,0,3282,2016-04-09 15:53:23,648.5384615385,18.3768892681,1
455,14080,32.85,0.78,0,3282,2016-04-09 15:53:23,655.5769230769,12.016568936,1
456,14081,32.85,0.78,0,3600,2016-04-09 15:53:23,658.9230769231,15.6055292886,1
457,14082,32.89,0.76,0,3600,2016-04-09 15:53:23,646.4230769231,15.87250423,1
458,14083,32.89,0.77,0,3600,2016-04-09 15:53:23,666.0384615385,18.5399377006,1
459,14084,32.91,0.75,0,3702,2016-04-09 15:53:24,657.1520467836,22.3750653282,1
460,14085,32.91,0.76,0,3702,2016-04-09 15:53:25,649.8235294118,16.1071240874,1
461,14086,32.91,0.77,0,3759,2016-04-09 15:53:25,659.6764705882,11.8909767774,1
462,14087,32.89,0.77,0,3759,2016-04-09 15:53:25,643.1176470588,12.715818555,1
463,14088,32.91,0.75,0,3759,2016-04-09 15:53:25,648.4166666667,17.1405545742,1
464,14089,32.97,0.79,0,3783,2016-04-09 15:53:27,652.2361111111,21.0894214237,1
465,14090,32.97,0.8,0,3783,2016-04-09 15:53:27,651.7808219178,16.1629091503,1
466,14091,32.97,0.77,0,3831,2016-04-09 15:53:28,651.3026315789,19.1840255207,1
467,14092,32.95,0.8,0,3831,2016-04-09 15:53:28,651.0133333333,18.561245169,1
468,14093,32.97,0.77,0,3858,2016-04-09 15:53:29,658.9545454545,25.0244921349,1
469,14094,32.97,0.75,0,3858,2016-04-09 15:53:29,654.4090909091,11.3804421184,1
470,14095,32.97,0.82,0,3858,2016-04-09 15:53:29,645.9545454545,24.8440175216,1
471,14096,32.97,0.78,0,3858,2016-04-09 15:53:29,649.1363636364,17.0675008943,1
472,14097,32.97,0.79,0,3858,2016-04-09 15:53:29,652.7272727273,20.9765709525,1
473,14098,32.96,0.77,0,3858,2016-04-09 15:53:29,650.2631578947,20.7512640205,1
474,14099,32.97,0.76,0,3858,2016-04-09 15:53:30,662.7837837838,15.2778503071,1
475,14100,32.97,0.82,0,3891,2016-04-09 15:53:30,650.8648648649,12.0789344486,1
476,14101,32.97,0.82,0,3891,2016-04-09 15:53:30,656.4594594595,16.9731020825,1
477,14102,32.96,0.78,0,3891,2016-04-09 15:53:30,651.0526315789,23.1004071147,1
478,14103,33.01,0.73,0,3903,2016-04-09 15:53:31,657.8444444444,16.9390483211,1
479,14104,33.03,0.77,0,3903,2016-04-09 15:53:31,652.8,20.8407720053,1
480,14105,33.03,0.84,0,3903,2016-04-09 15:53:31,653.6222222222,15.4276647457,1
481,14106,32.99,0.79,0,3945,2016-04-09 15:53:32,648.8493150685,18.4068712847,1
482,14107,32.95,0.77,0,3945,2016-04-09 15:53:32,661.5890410959,17.6292375583,1
483,14108,33.05,0.78,0,3951,2016-04-09 15:53:33,654.8684210526,23.4371174946,1
484,14109,33.05,0.83,0,3951,2016-04-09 15:53:33,667.2894736842,20.722994976,1
485,14110,33.03,0.75,0,3951,2016-04-09 15:53:34,645.6052631579,16.9341440722,1
486,14111,33.05,0.73,0,3912,2016-04-09 15:53:34,651.4210526316,27.0949903885,1
487,14112,33.03,0.74,0,3912,2016-04-09 15:53:34,654.0526315789,15.5647161173,1
488,14113,33.03,0.75,0,3912,2016-04-09 15:53:34,651.1621621622,16.3368486053,1
489,14114,33.05,0.75,0,3864,2016-04-09 15:53:35,649.6329113924,16.5882200197,1
490,14115,33.05,0.78,0,3864,2016-04-09 15:53:35,659.9240506329,20.2232928443,1
491,14116,33.03,0.75,0,3855,2016-04-09 15:53:36,656.748502994,17.2184689044,1
492,14117,33.05,0.83,0,3855,2016-04-09 15:53:37,655.7307692308,16.4672737433,1
493,14118,33.05,0.73,0,3843,2016-04-09 15:53:37,648.3506493507,19.40328412,1
494,14119,33.11,0.67,0,3786,2016-04-09 15:53:39,654.2191780822,17.6466431868,1
495,14120,33.11,0.69,0,3786,2016-04-09 15:53:39,648.095890411,18.8724372358,1
496,14121,33.13,0.03,0,3711,2016-04-09 15:53:40,650.9038461538,18.7291007786,1
497,14122,33.11,0.02,0,3711,2016-04-09 15:53:40,649.1886792453,12.1996854333,1
498,14123,33.11,0.02,0,3387,2016-04-09 15:53:41,647.8333333333,17.1212992757,1
499,14124,33.07,0.02,0,3387,2016-04-09 15:53:41,653.4545454545,11.3102016409,1
500,14125,33.07,0.02,0,2856,2016-04-09 15:53:42,657.4259259259,13.5326790371,1
501,14126,33.07,0.02,0,2856,2016-04-09 15:53:42,649.7818181818,8.7025407138,1
502,14127,33.13,0.02,0,2160,2016-04-09 15:53:43,651.2777777778,2.1680907001,1
503,14128,33.13,0.02,0,2160,2016-04-09 15:53:43,650.6666666667,0.6236095645,1
504,14129,33.13,0.02,0,2160,2016-04-09 15:53:43,650.4324324324,0.5945945946,1
505,14130,33.13,0.02,0,1431,2016-04-09 15:53:44,649.3333333333,0.9428090416,1
506,14131,33.19,0.72,0,780,2016-04-09 15:53:58,649.9897959184,17.9207409752,1
507,14132,33.19,0.72,0,1428,2016-04-09 15:53:59,648.6902654867,14.5018031506,1
508,14133,33.25,0.76,0,1428,2016-04-09 15:54:00,649.5984848485,16.0740991776,1
509,14134,33.19,0.76,0,3297,2016-04-09 15:54:02,655.0769230769,19.0638395995,1
510,14135,33.19,0.79,0,3297,2016-04-09 15:54:02,650.3417721519,17.9731769738,1
511,14136,33.21,0.74,0,3507,2016-04-09 15:54:03,650.9,17.6245094494,1
512,14137,33.19,0.77,0,3507,2016-04-09 15:54:03,658.5666666667,11.4562452643,1
513,14138,33.21,0.76,0,3507,2016-04-09 15:54:03,646.8,13.6562561976,1
514,14139,33.19,0.75,0,3507,2016-04-09 15:54:03,648.4642857143,16.4348978502,1
515,14140,33.21,0.73,0,3642,2016-04-09 15:54:04,649.5263157895,18.7121362843,1
516,14141,33.19,0.76,0,3642,2016-04-09 15:54:04,641.5789473684,20.9794781669,1
517,14142,33.21,0.75,0,3642,2016-04-09 15:54:04,657.6842105263,13.5143301393,1
518,14143,33.25,0.82,0,3642,2016-04-09 15:54:04,649.5263157895,21.3476694674,1
519,14144,33.19,0.74,0,3642,2016-04-09 15:54:04,670.9047619048,9.7585360041,1
520,14145,33.19,0.76,0,3783,2016-04-09 15:54:06,651.592920354,18.5499264928,1
521,14146,33.25,0.74,0,3909,2016-04-09 15:54:07,648.7021276596,20.117295999,1
522,14147,33.25,0.76,0,3957,2016-04-09 15:54:08,651.4571428571,13.0785382694,1
523,14148,33.25,0.73,0,3957,2016-04-09 15:54:08,651.5428571429,18.5400614225,1
524,14149,33.21,0.73,0,3957,2016-04-09 15:54:08,657.3142857143,13.133972152,1
525,14150,33.21,0.75,0,3957,2016-04-09 15:54:08,644.9444444444,17.6634343654,1
526,14151,33.29,0.76,0,3993,2016-04-09 15:54:11,644.5633802817,18.1703460588,1
527,14152,33.27,0.76,0,3993,2016-04-09 15:54:11,655.5492957746,14.1777337155,1
528,14153,33.35,0.76,0,3966,2016-04-09 15:54:13,654.397260274,23.6421609274,1
529,14154,33.35,0.78,0,3966,2016-04-09 15:54:13,648.9452054795,15.4670577122,1
530,14155,33.33,0.75,0,3966,2016-04-09 15:54:14,649.08,17.5337845316,1
531,14156,33.29,0.74,0,3939,2016-04-09 15:54:14,659.28,23.8604610182,1
532,14157,33.33,0.75,0,3939,2016-04-09 15:54:14,644.4,19.5427736005,1
533,14158,33.35,0.81,0,3939,2016-04-09 15:54:14,642.44,18.2758419779,1
534,14159,33.35,0.75,0,3939,2016-04-09 15:54:14,661.347826087,17.058999144,1
535,14160,33.35,0.74,0,3939,2016-04-09 15:54:15,658.6086956522,21.8388149273,1
536,14161,33.35,0.75,0,3939,2016-04-09 15:54:15,653.9565217391,15.3806153008,1
537,14162,33.39,0.79,0,3903,2016-04-09 15:54:15,645.5744680851,17.5811125454,1
538,14163,33.37,0.77,0,3909,2016-04-09 15:54:16,649.4893617021,16.1783574113,1
539,14164,33.39,0.75,0,3909,2016-04-09 15:54:16,651.3191489362,17.8279082948,1
540,14165,33.39,0.68,0,3909,2016-04-09 15:54:16,656.2391304348,24.8300175827,1
541,14166,33.39,0.03,0,3837,2016-04-09 15:54:18,645.2368421053,26.996524348,1
542,14167,33.39,0.02,0,3594,2016-04-09 15:54:18,653.5,14.5742202102,1
543,14168,33.39,0.02,0,3594,2016-04-09 15:54:18,650.8461538462,11.0813737497,1
544,14169,34.15,0.74,0,1611,2016-04-09 15:56:54,661.6764705882,16.2385173697,1
545,14170,34.15,0.75,0,1611,2016-04-09 15:56:54,654.7714285714,15.8638595813,1
546,14171,34.15,0.76,0,2349,2016-04-09 15:56:55,659.1325301205,22.5499558327,1
547,14172,34.17,0.77,0,2349,2016-04-09 15:56:55,658.0120481928,22.342619048,1
548,14173,34.21,0.79,0,3099,2016-04-09 15:56:56,660.6724137931,21.2395109456,1
549,14174,34.13,0.8,0,3099,2016-04-09 15:56:56,649.5517241379,19.1213659282,1
550,14175,34.21,0.79,0,3870,2016-04-09 15:56:59,656.015625,20.9825017779,1
551,14176,34.21,0.82,0,3966,2016-04-09 15:57:00,665.8636363636,16.3743020796,1
552,14177,34.21,0.83,0,3966,2016-04-09 15:57:00,657.2272727273,27.2512415367,1
553,14178,34.21,0.81,0,3966,2016-04-09 15:57:00,656.9545454545,24.8659629957,1
554,14179,34.21,0.79,0,3966,2016-04-09 15:57:00,649.2272727273,24.917923119,1
555,14180,34.2,0.78,0,3966,2016-04-09 15:57:00,640.2727272727,15.3805716237,1
556,14181,34.21,0.79,0,3966,2016-04-09 15:57:00,658.2727272727,17.4855312088,1
557,14182,34.21,0.82,0,4104,2016-04-09 15:57:02,653.65625,28.116509135,1
558,14183,34.21,0.8,0,4104,2016-04-09 15:57:02,660.84375,16.7818901181,1
559,14184,34.23,0.78,0,4104,2016-04-09 15:57:02,651.1875,19.6141490703,1
560,14185,34.23,0.8,0,4104,2016-04-09 15:57:02,648.7272727273,19.9700878244,1
561,14186,34.21,0.79,0,4161,2016-04-09 15:57:03,655.75,19.0574788469,1
562,14187,34.21,0.79,0,4161,2016-04-09 15:57:03,651.6388888889,22.8231763027,1
563,14188,34.23,0.83,0,4161,2016-04-09 15:57:03,660.8333333333,23.1978207789,1
564,14189,34.23,0.8,0,4161,2016-04-09 15:57:03,654.2058823529,19.7138043778,1
565,14190,34.25,0.85,0,4224,2016-04-09 15:57:04,656.9594594595,23.4338858304,1
566,14191,34.23,0.81,0,4224,2016-04-09 15:57:04,650.8133333333,20.7850544596,1
567,14192,34.3,0.83,0,4158,2016-04-09 15:57:07,664.5,16.1141759537,1
568,14193,34.31,0.83,0,4158,2016-04-09 15:57:07,655.5416666667,26.922696693,1
569,14194,34.29,0.78,0,4158,2016-04-09 15:57:07,649.5416666667,21.2896280824,1
570,14195,34.25,0.8,0,4158,2016-04-09 15:57:07,643.875,29.8053581592,1
571,14196,34.31,0.78,0,4158,2016-04-09 15:57:07,663.2083333333,17.085518153,1
572,14197,34.29,0.83,0,4158,2016-04-09 15:57:07,659.4583333333,27.2457629224,1
573,14198,34.33,0.78,0,4050,2016-04-09 15:57:10,654.44,19.3537179891,1
574,14199,34.33,0.77,0,4050,2016-04-09 15:57:10,653.12,13.7384715307,1
575,14200,34.33,0.8,0,4050,2016-04-09 15:57:10,656.44,28.3253667231,1
576,14201,34.33,0.85,0,4050,2016-04-09 15:57:10,665.4,26.5088664412,1
577,14202,34.37,0.83,0,4050,2016-04-09 15:57:10,653.25,17.7229841355,1
578,14203,34.39,0.78,0,4020,2016-04-09 15:57:12,649.7826086957,23.6697505024,1
579,14204,34.39,0.83,0,4020,2016-04-09 15:57:12,660.5652173913,22.5616567518,1
580,14205,34.37,0.83,0,4020,2016-04-09 15:57:12,660.8695652174,17.8868529514,1
581,14206,34.37,0.78,0,4020,2016-04-09 15:57:12,665.2173913043,23.3181334956,1
582,14207,34.37,0.76,0,4020,2016-04-09 15:57:12,648.9130434783,21.6853247181,1
583,14208,34.39,0.81,0,4020,2016-04-09 15:57:12,655.72,17.858376186,1
584,14209,34.37,0.76,0,4014,2016-04-09 15:57:13,657.0952380952,17.2292795137,1
585,14210,34.37,0.76,0,4014,2016-04-09 15:57:13,663.8571428571,19.8429205663,1
586,14211,34.31,0.66,0,4014,2016-04-09 15:57:13,660.8571428571,32.0806806042,1
587,14212,34.33,0.26,0,4014,2016-04-09 15:57:13,646.2380952381,68.7645428857,1
588,14213,34.37,0.02,0,4014,2016-04-09 15:57:13,645.7142857143,68.932087253,1
589,14214,34.37,0.02,0,4014,2016-04-09 15:57:13,642.0454545455,68.9667095401,1
590,14215,34.43,0.02,0,3765,2016-04-09 15:57:14,657.4782608696,63.1672747542,1
591,14216,34.39,0.02,0,3765,2016-04-09 15:57:14,655.5217391304,47.1975830552,1
592,14217,34.39,0.02,0,3213,2016-04-09 15:57:15,657.3173076923,34.3358033655,1
593,14218,34.43,0.02,0,2487,2016-04-09 15:57:16,654.65625,0.9222721602,1
594,14219,34.43,0.02,0,2487,2016-04-09 15:57:16,656.34375,0.5921029788,1
595,14220,34.43,0.02,0,2487,2016-04-09 15:57:16,655.9375,0.4960783708,1
596,14221,34.43,0.69,0,1350,2016-04-09 15:57:55,655.6212121212,17.0398509308,1
597,14222,34.43,0.69,0,1350,2016-04-09 15:57:55,660.4626865672,15.1601681145,1
598,14223,34.43,0.67,0,2019,2016-04-09 15:57:56,648.4230769231,10.4372597233,1
599,14224,34.45,0.61,0,2019,2016-04-09 15:57:56,662,12.2537278472,1
600,14225,34.45,0.61,0,2019,2016-04-09 15:57:56,661.6666666667,8.3088529315,1
601,14226,34.45,0.72,0,3261,2016-04-09 15:57:58,659.96875,20.6768052038,1
602,14227,34.47,0.75,0,3261,2016-04-09 15:57:58,655.5,13.3416640641,1
603,14228,34.45,0.75,0,3261,2016-04-09 15:57:58,651.375,12.7101091655,1
604,14229,34.43,0.76,0,3261,2016-04-09 15:57:58,659.6774193548,19.6475182653,1
605,14230,34.43,0.76,0,3528,2016-04-09 15:57:59,654.9583333333,22.7531667515,1
606,14231,34.43,0.8,0,3528,2016-04-09 15:57:59,647.2083333333,20.7142848591,1
607,14232,34.45,0.79,0,3528,2016-04-09 15:57:59,657.5,11.3100250515,1
608,14233,34.45,0.75,0,3528,2016-04-09 15:57:59,660.0833333333,12.068956965,1
609,14234,34.45,0.75,0,3528,2016-04-09 15:57:59,652.8461538462,18.0057518752,1
610,14235,34.47,0.76,0,3780,2016-04-09 15:58:01,653.8775510204,26.5527066556,1
611,14236,34.46,0.74,0,3780,2016-04-09 15:58:01,661.4897959184,21.067551652,1
612,14237,34.47,0.75,0,3780,2016-04-09 15:58:01,659.96,13.9799284691,1
613,14238,34.45,0.81,0,3879,2016-04-09 15:58:02,661.6388888889,15.7518125549,1
614,14239,34.45,0.76,0,3879,2016-04-09 15:58:02,663.2777777778,12.3256983375,1
615,14240,34.45,0.75,0,3879,2016-04-09 15:58:02,659.3055555556,13.2052587262,1
616,14241,34.45,0.74,0,3879,2016-04-09 15:58:02,656.3783783784,17.8148910554,1
617,14242,34.46,0.75,0,3852,2016-04-09 15:58:04,652.7246376812,22.8116954862,1
618,14243,34.47,0.74,0,3852,2016-04-09 15:58:04,658.2173913043,17.8762813995,1
619,14244,34.51,0.76,0,3894,2016-04-09 15:58:06,659.0405405405,28.9031183154,1
620,14245,34.51,0.74,0,3894,2016-04-09 15:58:06,649.5405405405,20.3743275062,1
621,14246,34.51,0.73,0,3894,2016-04-09 15:58:07,659.2467532468,15.1436033765,1
622,14247,34.53,0.76,0,3945,2016-04-09 15:58:07,654.2207792208,15.3518249489,1
623,14248,34.53,0.77,0,3945,2016-04-09 15:58:08,663.0434782609,14.7131359849,1
624,14249,34.51,0.75,0,3945,2016-04-09 15:58:08,656.347826087,16.4385778917,1
625,14250,34.51,0.74,0,3945,2016-04-09 15:58:08,653.2173913043,13.5356422303,1
626,14251,34.51,0.75,0,3945,2016-04-09 15:58:08,655,16.8238960488,1
627,14252,34.47,0.73,0,3945,2016-04-09 15:58:08,656.4782608696,11.5037595564,1
628,14253,34.51,0.73,0,3945,2016-04-09 15:58:08,647.347826087,24.2157130009,1
629,14254,34.51,0.72,0,3960,2016-04-09 15:58:09,653.2080536913,19.0584671482,1
630,14255,34.58,0.76,0,3975,2016-04-09 15:58:10,657.9189189189,26.4159844918,1
631,14256,34.55,0.74,0,3975,2016-04-09 15:58:10,661.1891891892,15.5056011464,1
632,14257,34.53,0.73,0,3975,2016-04-09 15:58:10,659.2162162162,18.8538262446,1
633,14258,34.55,0.78,0,3975,2016-04-09 15:58:10,648.6944444444,14.3890765754,1
634,14259,34.55,0.72,0,3942,2016-04-09 15:58:11,649.55,15.4652028761,1
635,14260,34.55,0.75,0,3942,2016-04-09 15:58:11,654.4556962025,21.9440009208,1
636,14261,34.55,0.72,0,3954,2016-04-09 15:58:12,658.125,19.9674806646,1
637,14262,34.55,0.72,0,3954,2016-04-09 15:58:12,652.1264367816,20.9733298611,1
638,14263,34.58,0.73,0,3888,2016-04-09 15:58:13,656.6351351351,17.1586983097,1
639,14264,34.55,0.74,0,3888,2016-04-09 15:58:13,650.6216216216,21.7210215172,1
640,14265,34.61,0.77,0,3849,2016-04-09 15:58:17,661.5238095238,11.8587682955,1
641,14266,34.61,0.71,0,3849,2016-04-09 15:58:17,667.0952380952,16.6043733823,1
642,14267,34.61,0.71,0,3849,2016-04-09 15:58:17,647.7619047619,13.0599524607,1
643,14268,34.61,0.71,0,3849,2016-04-09 15:58:17,664.4285714286,25.3162312485,1
644,14269,34.59,0.69,0,3849,2016-04-09 15:58:17,667.5238095238,21.2459946872,1
645,14270,34.61,0.68,0,3849,2016-04-09 15:58:17,641.35,17.582022068,1
646,14271,34.63,0.71,0,3882,2016-04-09 15:58:18,675.1875,20.7099575989,1
647,14272,34.67,0.66,0,3882,2016-04-09 15:58:18,656,29.1161467231,1
648,14273,34.63,0.65,0,3882,2016-04-09 15:58:18,650.5625,31.8864562746,1
649,14274,34.63,0.72,0,3882,2016-04-09 15:58:18,658.1875,34.3642596858,1
650,14275,34.67,0.03,0,3882,2016-04-09 15:58:18,661.9375,54.1519491224,1
651,14276,34.63,0.02,0,3882,2016-04-09 15:58:18,648.3125,37.3391864366,1
652,14277,34.63,0.02,0,3882,2016-04-09 15:58:18,668.6315789474,52.4878036222,1
