,vibration
2993,656
2994,658
2995,670
2996,681
2997,682
2998,676
2999,674
3000,681
3001,689
3002,686
3003,678
3004,672
3005,674
3006,682
3007,687
3008,682
3009,665
3010,665
3011,672
3012,683
3013,690
3014,687
3015,682
3016,684
3017,693
3018,699
3019,695
3020,685
3021,684
3022,696
3023,708
3024,709
3025,703
3026,702
3027,706
3028,711
3029,713
3030,707
3031,700
3032,695
3033,692
3034,692
3035,691
3036,685
3037,673
3038,664
3039,665
3040,670
3041,664
3042,650
3043,640
3044,644
3045,651
3046,653
3047,655
3048,660
3049,672
3050,692
3051,708
3052,712
3053,709
3054,708
3055,711
3056,711
3057,702
3058,691
3059,685
3060,674
3061,675
3062,681
3063,677
3064,665
3065,655
3066,650
3067,649
3068,646
3069,637
3070,628
3071,630
3072,645
3073,657
3074,661
3075,670
3076,684
3077,692
3078,697
3079,703
3080,700
3081,690
3082,687
3083,685
3084,677
3085,675
3086,680
3087,684
3088,688
3089,698
3090,703
3091,700
3092,691
3093,678
3094,660
3095,649
3096,644
3097,635
3098,630
3099,639
3100,653
3101,658
3102,658
3103,657
3104,662
3105,670
3106,672
3107,666
3108,664
3109,676
3110,668
3111,666
3112,672
3113,686
3114,700
3115,707
3116,707
3117,709
3118,713
3119,709
3120,698
3121,690
3122,687
3123,689
3124,695
3125,693
3126,685
3127,677
3128,676
3129,675
3130,666
3131,659
3132,663
3133,669
3134,673
3135,676
3136,672
3137,664
3138,657
3139,647
3140,634
3141,625
3142,616
3143,609
3144,613
3145,627
3146,645
3147,664
3148,683
3149,697
3150,709
3151,722
3152,726
3153,717
3154,706
3155,699
3156,698
3157,697
3158,693
3159,719
3160,718
3161,719
3162,717
3163,708
3164,699
3165,693
3166,688
3167,683
3168,676
3169,662
3170,647
3171,646
3172,652
3173,655
3174,655
3175,658
3176,671
3177,690
3178,705
3179,706
3180,695
3181,691
3182,699
3183,700
3184,686
3185,669
3186,662
3187,668
3188,678
3189,679
3190,670
3191,666
3192,675
3193,688
3194,697
3195,695
3196,690
3197,698
3198,710
3199,710
3200,701
3201,690
3202,683
3203,680
3204,672
3205,664
3206,660
3207,660
3208,664
3209,667
3210,657
3211,646
3212,639
3213,632
3214,623
3215,617
3216,612
3217,613
3218,626
3219,640
3220,646
3221,650
3222,660
3223,673
3224,684
3225,691
3226,693
3227,692
3228,696
3229,702
3230,700
3231,690
3232,676
3233,666
3234,668
3235,670
3236,662
3237,653
3238,654
3239,661
3240,671
3241,676
3242,666
3243,656
3244,661
3245,668
3246,671
3247,669
3248,660
3249,659
3250,675
3251,690
3252,692
3253,689
3254,691
3255,701
3256,711
3257,709
3258,699
3259,625
3260,625
3261,629
3262,642
3263,658
3264,675
3265,693
3266,707
3267,721
3268,738
3269,738
3270,738
3271,738
3272,731
3273,716
3274,705
3275,688
3276,670
3277,662
3278,662
3279,666
3280,673
3281,679
3282,683
3283,687
3284,687
3285,676
3286,667
3287,664
3288,659
3289,655
3290,653
3291,650
3292,651
3293,657
3294,667
3295,673
3296,673
3297,671
3298,674
3299,680
3300,680
3301,680
3302,684
3303,689
3304,691
3305,690
3306,690
3307,695
3308,696
3309,667
3310,663
3311,647
3312,637
3313,639
3314,646
3315,641
3316,624
3317,618
3318,629
3319,645
3320,659
3321,666
3322,670
3323,681
3324,697
3325,708
3326,708
3327,704
3328,705
3329,711
3330,717
3331,717
3332,710
3333,702
3334,697
3335,692
3336,683
3337,671
3338,664
3339,661
3340,666
3341,673
3342,674
3343,673
3344,674
3345,678
3346,684
3347,688
3348,688
3349,682
3350,676
3351,679
3352,679
3353,672
3354,669
3355,669
3356,673
3357,680
3358,681
3359,694
3360,698
3361,693
3362,686
3363,687
3364,694
3365,693
3366,689
3367,691
3368,694
3369,695
3370,695
3371,694
3372,692
3373,692
3374,695
3375,696
3376,693
3377,689
3378,691
3379,693
3380,688
3381,681
3382,676
3383,666
3384,656
3385,656
3386,653
3387,638
3388,629
3389,633
3390,634
3391,628
3392,628
3393,633
3394,637
3395,643
3396,650
3397,655
3398,662
3399,670
3400,675
3401,683
3402,690
3403,691
3404,691
3405,692
3406,689
3407,684
3408,678
3409,680
3410,685
3411,691
3412,692
3413,687
3414,683
3415,688
3416,694
3417,696
3418,691
3419,681
3420,677
3421,686
3422,692
3423,682
3424,669
3425,669
3426,673
3427,675
3428,676
3429,673
3430,671
3431,682
3432,697
3433,702
3434,702
3435,701
3436,698
3437,692
3438,682
3439,664
3440,647
3441,638
3442,633
3443,631
3444,635
3445,643
3446,647
3447,652
3448,661
3449,668
3450,673
3451,680
3452,692
3453,704
3454,715
3455,723
3456,726
3457,725
3458,725
3459,661
3460,661
3461,657
3462,658
3463,672
3464,687
3465,690
3466,687
3467,685
3468,686
3469,688
3470,685
3471,675
3472,668
3473,669
3474,675
3475,679
3476,677
3477,674
3478,679
3479,686
3480,686
3481,681
3482,679
3483,683
3484,687
3485,687
3486,683
3487,678
3488,679
3489,685
3490,687
3491,686
3492,684
3493,683
3494,684
3495,681
3496,670
3497,659
3498,653
3499,645
3500,635
3501,629
3502,629
3503,629
3504,633
3505,647
3506,658
3507,664
3508,677
3509,705
3510,695
3511,689
3512,682
3513,672
3514,665
3515,659
3516,648
3517,643
3518,647
3519,653
3520,658
3521,665
3522,676
3523,687
3524,690
3525,688
3526,685
3527,684
3528,682
3529,677
3530,671
3531,662
3532,658
3533,665
3534,666
3535,662
3536,667
3537,680
3538,685
3539,685
3540,688
3541,691
3542,689
3543,686
3544,681
3545,676
3546,672
3547,669
3548,667
3549,668
3550,672
3551,673
3552,671
3553,668
3554,665
3555,656
3556,646
3557,638
3558,628
3559,698
3560,694
3561,692
3562,695
3563,693
3564,683
3565,679
3566,680
3567,680
3568,677
3569,673
3570,670
3571,674
3572,684
3573,688
3574,680
3575,671
3576,670
3577,673
3578,671
3579,661
3580,653
3581,657
3582,669
3583,679
3584,684
3585,686
3586,693
3587,698
3588,697
3589,691
3590,682
3591,675
3592,679
3593,687
3594,687
3595,681
3596,684
3597,696
3598,705
3599,703
3600,694
3601,688
3602,688
3603,692
3604,691
3605,689
3606,692
3607,702
3608,705
3609,689
3610,685
3611,682
3612,687
3613,690
3614,687
3615,682
3616,676
3617,678
3618,686
3619,690
3620,684
3621,676
3622,671
3623,664
3624,654
3625,645
3626,639
3627,636
3628,638
3629,646
3630,654
3631,659
3632,669
3633,678
3634,682
3635,684
3636,687
3637,690
3638,695
3639,697
3640,695
3641,694
3642,696
3643,693
3644,686
3645,683
3646,684
3647,682
3648,681
3649,684
3650,688
3651,690
3652,695
3653,699
3654,699
3655,703
3656,707
3657,699
3658,689
3659,711
3660,704
3661,695
3662,687
3663,684
3664,678
3665,669
3666,667
3667,669
3668,665
3669,662
3670,670
3671,673
3672,667
3673,662
3674,663
3675,666
3676,671
3677,671
3678,664
3679,662
3680,668
3681,670
3682,669
3683,670
3684,670
3685,669
3686,675
3687,685
3688,689
3689,688
3690,694
3691,704
3692,709
3693,705
3694,695
3695,687
3696,685
3697,685
3698,682
3699,678
3700,679
3701,684
3702,687
3703,688
3704,687
3705,683
3706,675
3707,671
3708,670
3709,680
3710,692
3711,707
3712,715
3713,717
3714,717
3715,718
3716,720
3717,720
3718,721
3719,721
3720,717
3721,712
3722,709
3723,703
3724,690
3725,674
3726,666
3727,664
3728,662
3729,661
3730,665
3731,674
3732,684
3733,687
3734,680
3735,673
3736,668
3737,661
3738,655
3739,656
3740,661
3741,668
3742,672
3743,674
3744,676
3745,679
3746,684
3747,685
3748,678
3749,675
3750,684
3751,686
3752,679
3753,681
3754,689
3755,692
3756,693
3757,695
3758,693
3759,689
3760,693
3761,691
3762,681
3763,678
3764,681
3765,672
3766,662
3767,663
3768,665
3769,664
3770,665
3771,666
3772,664
3773,664
3774,671
3775,674
3776,671
3777,672
3778,677
3779,679
3780,676
3781,673
3782,668
3783,666
3784,670
3785,672
3786,667
3787,667
3788,676
3789,680
3790,681
3791,681
3792,680
3793,675
3794,673
3795,673
3796,672
3797,669
3798,669
3799,672
3800,677
3801,680
3802,684
3803,689
3804,693
3805,696
3806,694
3807,692
3808,691
3809,701
3810,723
3811,735
3812,717
3813,689
3814,691
3815,702
3816,693
3817,680
3818,673
3819,667
3820,676
3821,686
3822,677
3823,664
3824,660
3825,660
3826,659
3827,650
3828,640
3829,643
3830,653
3831,652
3832,652
3833,664
3834,677
3835,683
3836,685
3837,676
3838,669
3839,668
3840,660
3841,655
3842,651
3843,640
3844,644
3845,663
3846,659
3847,652
3848,666
3849,680
3850,689
3851,703
3852,719
3853,729
3854,723
3855,708
3856,705
3857,708
3858,698
3859,699
3860,701
3861,695
3862,687
3863,690
3864,692
3865,679
3866,662
3867,651
3868,650
3869,653
3870,657
3871,674
3872,691
3873,703
3874,716
3875,719
3876,720
3877,709
3878,682
3879,659
3880,636
3881,624
3882,626
3883,624
3884,627
3885,633
3886,628
3887,633
3888,648
3889,645
3890,639
3891,648
3892,669
3893,676
3894,665
3895,661
3896,678
3897,695
3898,693
3899,678
3900,669
3901,676
3902,684
3903,667
3904,640
3905,652
3906,674
3907,679
3908,682
3909,655
3910,646
3911,641
3912,647
3913,641
3914,630
3915,628
3916,613
3917,595
3918,596
3919,625
3920,645
3921,632
3922,636
3923,667
3924,683
3925,686
3926,691
3927,692
3928,693
3929,697
3930,699
3931,696
3932,693
3933,695
3934,703
3935,712
3936,699
3937,676
3938,676
3939,687
3940,685
3941,664
3942,646
3943,645
3944,648
3945,645
3946,647
3947,660
3948,678
3949,694
3950,702
3951,704
3952,700
3953,694
3954,694
3955,697
3956,683
3957,657
3958,648
3959,735
3960,732
3961,710
3962,678
3963,666
3964,678
3965,672
3966,652
3967,644
3968,655
3969,693
3970,708
3971,684
3972,680
3973,706
3974,726
3975,731
3976,719
3977,706
3978,697
3979,691
3980,685
3981,671
3982,654
3983,645
3984,644
3985,638
3986,629
3987,621
3988,617
3989,624
3990,639
3991,639
3992,632
3993,652
3994,677
3995,687
3996,711
3997,728
3998,720
3999,715
4000,717
4001,708
4002,696
4003,693
4004,696
4005,713
4006,722
4007,686
4008,646
4009,665
4010,688
4011,687
4012,649
4013,614
4014,616
4015,629
4016,623
4017,620
4018,640
4019,666
4020,682
4021,699
4022,727
4023,738
4024,725
4025,719
4026,733
4027,738
4028,738
4029,695
4030,668
4031,678
4032,695
4033,686
4034,653
4035,628
4036,639
4037,659
4038,633
4039,595
4040,604
4041,633
4042,654
4043,654
4044,640
4045,642
4046,656
4047,667
4048,675
4049,677
4050,679
4051,700
4052,730
4053,736
4054,714
4055,703
4056,704
4057,688
4058,695
4059,693
4060,704
4061,704
4062,689
4063,677
4064,676
4065,674
4066,674
4067,673
4068,672
4069,693
4070,708
4071,698
4072,686
4073,681
4074,693
4075,709
4076,697
4077,676
4078,677
4079,689
4080,685
4081,660
4082,634
4083,626
4084,630
4085,627
4086,609
4087,588
4088,588
4089,619
4090,652
4091,658
4092,648
4093,646
4094,657
4095,684
4096,711
4097,719
4098,710
4099,710
4100,724
4101,734
4102,703
4103,677
4104,705
4105,720
4106,696
4107,689
4108,705
4109,665
4110,685
4111,710
4112,702
4113,683
4114,705
4115,738
4116,738
4117,738
4118,729
4119,716
4120,738
4121,738
4122,696
4123,678
4124,659
4125,656
4126,669
4127,642
4128,609
4129,618
4130,644
4131,669
4132,664
4133,644
4134,651
4135,658
4136,648
4137,637
4138,619
4139,612
4140,628
4141,633
4142,622
4143,626
4144,651
4145,673
4146,669
4147,654
4148,661
4149,678
4150,699
4151,722
4152,729
4153,735
4154,738
4155,738
4156,713
4157,707
4158,709
4159,660
4160,646
4161,632
4162,624
4163,616
4164,610
4165,617
4166,640
4167,651
4168,627
4169,600
4170,606
4171,633
4172,654
4173,650
4174,648
4175,675
4176,705
4177,698
4178,683
4179,694
4180,717
4181,738
4182,738
4183,738
4184,731
4185,738
4186,738
4187,727
4188,691
4189,674
4190,701
4191,721
4192,660
4193,601
4194,615
4195,629
4196,608
4197,606
4198,616
4199,627
4200,653
4201,665
4202,660
4203,663
4204,668
4205,679
4206,703
4207,702
4208,674
4209,723
4210,727
4211,727
4212,718
4213,695
4214,661
4215,644
4216,650
4217,655
4218,654
4219,642
4220,645
4221,667
4222,664
4223,644
4224,638
4225,652
4226,678
4227,672
4228,651
4229,656
4230,672
4231,686
4232,695
4233,685
4234,686
4235,702
4236,713
4237,714
4238,693
4239,676
4240,694
4241,714
4242,724
4243,718
4244,691
4245,676
4246,682
4247,691
4248,685
4249,661
4250,657
4251,673
4252,675
4253,664
4254,658
4255,657
4256,661
4257,666
4258,675
4259,657
4260,663
4261,683
4262,699
4263,705
4264,715
4265,712
4266,716
4267,727
4268,726
4269,725
4270,731
4271,726
4272,703
4273,671
4274,652
4275,661
4276,675
4277,677
4278,679
4279,683
4280,694
4281,709
4282,704
4283,683
4284,661
4285,644
4286,661
4287,697
4288,697
4289,678
4290,676
4291,682
4292,683
4293,661
4294,630
4295,642
4296,668
4297,655
4298,641
4299,660
4300,679
4301,685
4302,691
4303,702
4304,719
4305,725
4306,728
4307,735
4308,714
4309,682
4310,679
4311,675
4312,670
4313,671
4314,667
4315,664
4316,664
4317,665
4318,673
4319,679
4320,676
4321,668
4322,660
4323,657
4324,649
4325,644
4326,652
4327,663
4328,678
4329,691
4330,691
4331,686
4332,681
4333,674
4334,663
4335,650
4336,642
4337,638
4338,624
4339,611
4340,612
4341,623
4342,645
4343,668
4344,678
4345,691
4346,705
4347,714
4348,722
4349,730
4350,731
4351,725
4352,721
4353,725
4354,719
4355,698
4356,678
4357,666
4358,659
4359,660
4360,659
4361,660
4362,663
4363,672
4364,679
4365,680
4366,683
4367,690
4368,699
4369,707
4370,710
4371,708
4372,704
4373,707
4374,711
4375,705
4376,690
4377,678
4378,671
4379,667
4380,666
4381,662
4382,661
4383,660
4384,661
4385,667
4386,671
4387,667
4388,663
4389,658
4390,649
4391,641
4392,635
4393,626
4394,616
4395,610
4396,618
4397,629
4398,635
4399,645
4400,664
4401,689
4402,713
4403,725
4404,726
4405,730
4406,734
4407,731
4408,723
4409,654
4410,650
4411,643
4412,641
4413,648
4414,654
4415,653
4416,661
4417,671
4418,676
4419,684
4420,694
4421,697
4422,697
4423,698
4424,697
4425,694
4426,689
4427,682
4428,678
4429,677
4430,676
4431,677
4432,677
4433,676
4434,684
4435,694
4436,700
4437,700
4438,703
4439,709
4440,709
4441,706
4442,703
4443,694
4444,680
4445,671
4446,662
4447,647
4448,635
4449,635
4450,635
4451,630
4452,632
4453,640
4454,647
4455,651
4456,656
4457,663
4458,673
4459,682
4460,679
4461,672
4462,668
4463,677
4464,682
4465,679
4466,681
4467,689
4468,695
4469,694
4470,696
4471,695
4472,688
4473,685
4474,683
4475,672
4476,657
4477,649
4478,648
4479,643
4480,635
4481,631
4482,634
4483,642
4484,652
4485,659
4486,668
4487,687
4488,707
4489,723
4490,732
4491,738
4492,738
4493,738
4494,731
4495,715
4496,698
4497,686
4498,680
4499,679
4500,680
4501,681
4502,683
4503,690
4504,694
4505,692
4506,690
4507,688
4508,681
4509,630
4510,640
4511,650
4512,664
4513,675
4514,677
4515,674
4516,676
4517,683
4518,686
4519,689
4520,697
4521,702
4522,705
4523,711
4524,714
4525,706
4526,696
4527,691
4528,685
4529,676
4530,667
4531,659
4532,657
4533,657
4534,652
4535,648
4536,650
4537,651
4538,649
4539,652
4540,662
4541,668
4542,673
4543,683
4544,694
4545,696
4546,692
4547,689
4548,685
4549,683
4550,685
4551,688
4552,693
4553,702
4554,711
4555,708
4556,702
4557,704
4558,698
4559,660
4560,661
4561,650
4562,644
4563,651
4564,656
4565,655
4566,655
4567,655
4568,655
4569,661
4570,665
4571,657
4572,651
4573,656
4574,661
4575,663
4576,666
4577,667
4578,671
4579,686
4580,699
4581,696
4582,689
4583,691
4584,694
4585,689
4586,680
4587,672
4588,669
4589,674
4590,680
4591,684
4592,687
4593,691
4594,696
4595,703
4596,711
4597,710
4598,699
4599,691
4600,693
4601,683
4602,659
4603,639
4604,624
4605,611
4606,610
4607,620
4608,625
4609,693
4610,685
4611,672
4612,659
4613,652
4614,653
4615,652
4616,647
4617,642
4618,643
4619,646
4620,653
4621,659
4622,658
4623,656
4624,662
4625,670
4626,674
4627,672
4628,663
4629,657
4630,661
4631,668
4632,669
4633,672
4634,681
4635,693
4636,703
4637,706
4638,700
4639,694
4640,693
4641,694
4642,690
4643,674
4644,657
4645,656
4646,659
4647,657
4648,658
4649,663
4650,668
4651,675
4652,684
4653,689
4654,686
4655,677
4656,672
4657,669
4658,661
4659,642
4660,638
4661,624
4662,614
4663,618
4664,630
4665,640
4666,647
4667,654
4668,666
4669,683
4670,698
4671,705
4672,704
4673,703
4674,712
4675,721
4676,720
4677,714
4678,711
4679,713
4680,716
4681,716
4682,709
4683,698
4684,690
4685,687
4686,684
4687,677
4688,672
4689,669
4690,670
4691,672
4692,672
4693,666
4694,656
4695,657
4696,667
4697,674
4698,674
4699,671
4700,676
4701,691
4702,702
4703,695
4704,680
4705,675
4706,675
4707,674
4708,668
4709,695
4710,694
4711,696
4712,695
4713,686
4714,675
4715,668
4716,665
4717,663
4718,659
4719,652
4720,650
4721,659
4722,671
4723,678
4724,678
4725,680
4726,685
4727,691
4728,693
4729,691
4730,688
4731,684
4732,680
4733,679
4734,681
4735,683
4736,681
4737,681
4738,682
4739,681
4740,679
4741,675
4742,671
4743,668
4744,669
4745,674
4746,677
4747,680
4748,690
4749,695
4750,691
4751,687
4752,685
4753,685
4754,681
4755,676
4756,673
4757,667
4758,660
4759,646
4760,632
4761,613
4762,603
4763,609
4764,621
4765,626
4766,626
4767,632
4768,652
4769,673
4770,682
4771,681
4772,684
4773,692
4774,693
4775,686
4776,679
4777,676
4778,677
4779,677
4780,671
4781,665
4782,667
4783,671
4784,671
4785,663
4786,653
4787,654
4788,661
4789,663
4790,658
4791,657
4792,666
4793,679
4794,688
4795,683
4796,674
4797,671
4798,676
4799,684
4800,687
4801,685
4802,681
4803,682
4804,684
4805,689
4806,694
4807,693
4808,688
4809,687
4810,702
4811,716
4812,713
4813,699
4814,691
4815,686
4816,672
4817,653
4818,636
4819,625
4820,625
4821,631
4822,636
4823,639
4824,642
4825,646
4826,663
4827,688
4828,698
4829,698
4830,706
4831,720
4832,731
4833,732
4834,725
4835,713
4836,700
4837,693
4838,688
4839,678
4840,667
4841,666
4842,673
4843,681
4844,679
4845,671
4846,669
4847,673
4848,673
4849,668
4850,656
4851,646
4852,650
4853,664
4854,674
4855,672
4856,666
4857,676
4858,692
4859,654
4860,660
4861,671
4862,681
4863,684
4864,685
4865,692
4866,697
4867,696
4868,690
4869,683
4870,680
4871,682
4872,686
4873,687
4874,684
4875,684
4876,685
4877,685
4878,686
4879,680
4880,672
4881,672
4882,678
4883,680
4884,672
4885,659
4886,649
4887,646
4888,644
4889,636
4890,624
4891,618
4892,621
4893,628
4894,635
4895,643
4896,654
4897,667
4898,680
4899,690
4900,695
4901,695
4902,698
4903,704
4904,709
4905,706
4906,698
4907,697
4908,700
4909,684
4910,678
4911,682
4912,688
4913,691
4914,691
4915,688
4916,686
4917,692
4918,702
4919,706
4920,700
4921,688
4922,680
4923,681
4924,683
4925,675
4926,661
4927,651
4928,653
4929,661
4930,663
4931,652
4932,642
4933,643
4934,650
4935,652
4936,647
4937,640
4938,644
4939,659
4940,668
4941,664
4942,660
4943,664
4944,677
4945,690
4946,696
4947,696
4948,698
4949,704
4950,710
4951,709
4952,699
4953,687
4954,679
4955,670
4956,657
4957,647
4958,640
4959,673
4960,663
4961,654
4962,652
4963,651
4964,645
4965,636
4966,631
4967,634
4968,643
4969,653
4970,661
4971,674
4972,696
4973,715
4974,719
4975,713
4976,708
4977,706
4978,702
4979,690
4980,674
4981,667
4982,667
4983,665
4984,661
4985,661
4986,667
4987,669
4988,672
4989,671
4990,658
4991,647
4992,650
4993,657
4994,656
4995,653
4996,662
4997,676
4998,682
4999,679
5000,678
5001,690
5002,702
5003,702
5004,697
5005,691
5006,689
5007,691
5008,693
5009,675
5010,665
5011,658
5012,651
5013,644
5014,649
5015,658
5016,657
5017,650
5018,649
5019,658
5020,666
5021,664
5022,654
5023,648
5024,656
5025,668
5026,670
5027,668
5028,671
5029,674
5030,672
5031,668
5032,667
5033,660
5034,651
5035,646
5036,639
5037,629
5038,627
5039,635
5040,650
5041,660
5042,670
5043,677
5044,688
5045,700
5046,703
5047,699
5048,698
5049,703
5050,715
5051,721
5052,710
5053,690
5054,674
5055,670
5056,679
5057,684
5058,679
5059,716
5060,717
5061,716
5062,712
5063,696
5064,675
5065,664
5066,663
5067,661
5068,657
5069,657
5070,654
5071,638
5072,632
5073,636
5074,635
5075,633
5076,635
5077,636
5078,650
5079,668
5080,676
5081,687
5082,699
5083,699
5084,709
5085,728
5086,735
5087,728
5088,717
5089,707
5090,706
5091,701
5092,680
5093,663
5094,658
5095,658
5096,662
5097,667
5098,669
5099,673
5100,682
5101,691
5102,693
5103,687
5104,680
5105,676
5106,675
5107,667
5108,647
5109,649
5110,672
5111,668
5112,646
5113,632
5114,641
5115,647
5116,627
5117,615
5118,629
5119,644
5120,657
5121,663
5122,644
